country,continent,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Ukraine,Europe,2/27/2021,3141,3141,,994,0.01,0.01,,23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,2/28/2021,,,,966,,,,22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/1/2021,4905,4905,,949,0.01,0.01,,22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/2/2021,6888,6888,,1122,0.02,0.02,,26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/3/2021,9568,9568,,1344,0.02,0.02,,31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/4/2021,12481,12481,,1592,0.03,0.03,,36,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/5/2021,15758,15758,,1815,0.04,0.04,,42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/6/2021,17037,17037,,1985,0.04,0.04,,45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/7/2021,17947,17947,,1989,0.04,0.04,,45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/8/2021,19118,19118,,2030,0.04,0.04,,46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/9/2021,23480,23480,,2370,0.05,0.05,,54,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/10/2021,29378,29378,,2830,0.07,0.07,,65,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/11/2021,38237,38237,,3679,0.09,0.09,,84,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/12/2021,47541,47541,,4540,0.11,0.11,,104,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/13/2021,51137,51137,,4871,0.12,0.12,,111,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/14/2021,53155,53155,,5030,0.12,0.12,,115,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/15/2021,62083,62083,,6138,0.14,0.14,,140,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/16/2021,,,,7703,,,,176,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/17/2021,92714,92713,1,9048,0.21,0.21,0,207,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/18/2021,,,,8613,,,,197,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/19/2021,104342,104341,1,8114,0.24,0.24,0,186,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/20/2021,108310,108309,1,8168,0.25,0.25,0,187,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/21/2021,111025,111024,1,8267,0.25,0.25,0,189,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/22/2021,121929,121928,1,8549,0.28,0.28,0,195,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/23/2021,155587,155586,1,11170,0.36,0.36,0,255,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/24/2021,,,,11602,,,,265,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/25/2021,192264,192263,1,13391,0.44,0.44,0,306,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/26/2021,,,,12856,,,,294,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/27/2021,,,,12584,,,,288,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/28/2021,198465,198464,1,12491,0.45,0.45,0,286,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/29/2021,212898,212896,2,12996,0.49,0.49,0,297,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/30/2021,231566,231564,2,10854,0.53,0.53,0,248,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,3/31/2021,248736,248734,2,10687,0.57,0.57,0,244,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/1/2021,267835,267833,2,10796,0.61,0.61,0,247,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/2/2021,286647,286645,2,13188,0.66,0.66,0,302,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/3/2021,,,,13263,,,,303,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/4/2021,291826,291824,2,13337,0.67,0.67,0,305,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/5/2021,304682,304680,2,13112,0.7,0.7,0,300,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/6/2021,320265,320263,2,12671,0.73,0.73,0,290,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/7/2021,334578,334576,2,12263,0.77,0.77,0,280,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/8/2021,353147,353142,5,12187,0.81,0.81,0,279,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/9/2021,373005,373000,5,12337,0.85,0.85,0,282,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/10/2021,377053,377048,5,12545,0.86,0.86,0,287,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/11/2021,378269,378264,5,12349,0.86,0.86,0,282,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/12/2021,388404,388399,5,11960,0.89,0.89,0,273,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/13/2021,403556,403551,5,11899,0.92,0.92,0,272,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/14/2021,419300,419295,5,12103,0.96,0.96,0,277,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/15/2021,432820,432815,5,11382,0.99,0.99,0,260,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/16/2021,445864,445859,5,10408,1.02,1.02,0,238,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/17/2021,449197,449192,5,10306,1.03,1.03,0,236,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/18/2021,450650,450645,5,10340,1.03,1.03,0,236,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/19/2021,462794,462789,5,10627,1.06,1.06,0,243,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/20/2021,477836,477831,5,10611,1.09,1.09,0,243,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/21/2021,491880,491875,5,10369,1.12,1.12,0,237,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/22/2021,508049,508044,5,10747,1.16,1.16,0,246,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/23/2021,522388,522383,5,10932,1.19,1.19,0,250,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/24/2021,,,,10859,,,,248,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/25/2021,528033,528028,5,11055,1.21,1.21,0,253,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/26/2021,539133,539124,9,10906,1.23,1.23,0,249,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/27/2021,558723,558714,9,11555,1.28,1.28,0,264,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/28/2021,629192,629182,10,19616,1.44,1.44,0,449,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/29/2021,702568,702438,130,27788,1.61,1.61,0,635,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,4/30/2021,752553,752293,260,32881,1.72,1.72,0,752,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/1/2021,755214,754924,290,32858,1.73,1.73,0,751,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/2/2021,755391,755101,290,32480,1.73,1.73,0,743,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/3/2021,756310,756020,290,31025,1.73,1.73,0,709,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/4/2021,759735,759432,303,28716,1.74,1.74,0,657,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/5/2021,784229,783810,419,22148,1.79,1.79,0,506,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/6/2021,822196,821768,428,17090,1.88,1.88,0,391,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/7/2021,858242,857796,446,15098,1.96,1.96,0,345,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/8/2021,863085,862639,446,15410,1.97,1.97,0,352,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/9/2021,,,,15613,,,,357,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/10/2021,866283,865588,695,15710,1.98,1.98,0,359,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/11/2021,884547,882619,1928,17830,2.02,2.02,0,408,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/12/2021,904933,901105,3828,17243,2.07,2.06,0.01,394,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/13/2021,926520,918162,8358,14903,2.12,2.1,0.02,341,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/14/2021,950158,936497,13661,13131,2.17,2.14,0.03,300,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/15/2021,956322,939236,17086,13320,2.19,2.15,0.04,305,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/16/2021,958552,940158,18394,13410,2.19,2.15,0.04,307,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/17/2021,975784,948330,27454,15643,2.23,2.17,0.06,358,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/18/2021,994872,957346,37526,15761,2.27,2.19,0.09,360,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/19/2021,1012815,964745,48070,15412,2.32,2.21,0.11,352,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/20/2021,1031728,971032,60696,15030,2.36,2.22,0.14,344,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/21/2021,1049311,977009,72302,14165,2.4,2.23,0.17,324,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/22/2021,1052814,978031,74783,13785,2.41,2.24,0.17,315,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/23/2021,1054139,978352,75787,13655,2.41,2.24,0.17,312,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/24/2021,1068195,981970,86225,13202,2.44,2.25,0.2,302,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/25/2021,1084582,987191,97391,12816,2.48,2.26,0.22,293,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/26/2021,1099713,992189,107524,12414,2.51,2.27,0.25,284,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/27/2021,1116006,999072,116934,12040,2.55,2.28,0.27,275,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/28/2021,1132821,1008857,123964,11930,2.59,2.31,0.28,273,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/29/2021,1141413,1015976,125437,12657,2.61,2.32,0.29,289,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/30/2021,1147581,1021804,125777,13349,2.62,2.34,0.29,305,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,5/31/2021,1161518,1032036,129482,13332,2.66,2.36,0.3,305,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/1/2021,1180402,1047894,132508,13689,2.7,2.4,0.3,313,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/2/2021,1214883,1076793,138090,16453,2.78,2.46,0.32,376,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/3/2021,1265723,1123661,142062,21388,2.89,2.57,0.32,489,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/4/2021,1323163,1177371,145792,27192,3.03,2.69,0.33,622,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/5/2021,1363264,1216600,146664,31693,3.12,2.78,0.34,725,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/6/2021,1388124,1241006,147118,34363,3.17,2.84,0.34,786,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/7/2021,1436285,1284143,152142,39252,3.28,2.94,0.35,898,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/8/2021,1489446,1328068,161378,44149,3.41,3.04,0.37,1009,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/9/2021,1545019,1364566,180453,47162,3.53,3.12,0.41,1078,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/10/2021,1599348,1395310,204038,47661,3.66,3.19,0.47,1090,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/11/2021,1661410,1430990,230420,48321,3.8,3.27,0.53,1105,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/12/2021,1696280,1459374,236906,47574,3.88,3.34,0.54,1088,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/13/2021,1718499,1479701,238798,47196,3.93,3.38,0.55,1079,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/14/2021,1768556,1507801,260755,47467,4.04,3.45,0.6,1085,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/15/2021,1831147,1543263,287884,48814,4.19,3.53,0.66,1116,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Ukraine,Europe,6/16/2021,1907695,1594083,313612,51811,4.36,3.64,0.72,1185,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
United Arab Emirates,Asia,1/5/2021,826301,,,,8.35,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/6/2021,826301,,,0,8.35,,,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/7/2021,887697,,,30698,8.98,,,3104,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/8/2021,941556,,,38418,9.52,,,3884,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/9/2021,1020349,,,48512,10.32,,,4905,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/10/2021,1086568,836568,250000,52053,10.99,8.46,2.53,5263,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/11/2021,1167251,,,56825,11.8,,,5745,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/12/2021,1275652,,,64193,12.9,,,6490,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/13/2021,1394580,,,81183,14.1,,,8208,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/14/2021,1527833,,,91448,15.45,,,9246,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/15/2021,1665987,,,103490,16.84,,,10464,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/16/2021,1797926,,,111082,18.18,,,11231,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/17/2021,1882778,,,113744,19.04,,,11500,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/18/2021,1971521,,,114896,19.93,,,11617,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/19/2021,2065367,,,112816,20.88,,,11407,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/20/2021,2161150,,,109510,21.85,,,11072,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/21/2021,2246069,,,102605,22.71,,,10374,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/22/2021,2339073,,,96155,23.65,,,9722,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/23/2021,2426793,,,89838,24.54,,,9083,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/24/2021,2487784,,,86429,25.15,,,8739,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/25/2021,2571086,,,85652,26,,,8660,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/26/2021,2677675,,,87473,27.07,,,8844,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/27/2021,2764445,,,86185,27.95,,,8714,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/28/2021,2868645,,,88939,29,,,8992,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/29/2021,3006601,,,95361,30.4,,,9642,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/30/2021,3114162,,,98196,31.49,,,9928,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,1/31/2021,3334162,,,120911,33.71,,,12225,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/1/2021,3440777,,,124242,34.79,,,12562,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/2/2021,3564517,,,126692,36.04,,,12810,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/3/2021,3691591,,,132449,37.32,,,13392,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/4/2021,3849374,,,140104,38.92,,,14166,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/5/2021,4008160,,,143080,40.53,,,14467,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/6/2021,4201347,,,155312,42.48,,,15703,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/7/2021,4313868,,,139958,43.62,,,14151,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/8/2021,4413649,,,138982,44.63,,,14052,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/9/2021,4527144,,,137518,45.77,,,13904,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/10/2021,4684658,,,141867,47.37,,,14344,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/11/2021,4792208,,,134691,48.45,,,13618,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/12/2021,4901795,,,127662,49.56,,,12908,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/13/2021,5005264,,,114845,50.61,,,11612,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/14/2021,5055231,,,105909,51.11,,,10708,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/15/2021,5086835,,,96169,51.43,,,9723,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/16/2021,5198725,,,95940,52.56,,,9700,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/17/2021,5284406,,,85678,53.43,,,8663,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/18/2021,5373730,,,83075,54.33,,,8400,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/19/2021,5466831,,,80719,55.27,,,8161,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/20/2021,5553391,,,78304,56.15,,,7917,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/21/2021,5554342,,,71302,56.16,,,7209,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/22/2021,5557793,,,67280,56.19,,,6803,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/23/2021,5668264,3480415,2187849,67077,57.31,35.19,22.12,6782,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/24/2021,5761463,,,68151,58.25,,,6891,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/25/2021,5846036,,,67472,59.11,,,6822,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/26/2021,5933299,,,66638,59.99,,,6738,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/27/2021,6015089,,,65957,60.82,,,6669,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,2/28/2021,6020461,,,66588,60.87,,,6733,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,3/1/2021,6028417,,,67232,60.95,,,6798,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,3/2/2021,6094956,,,60956,61.62,,,6163,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,3/3/2021,6168330,,,58124,62.37,,,5877,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,3/4/2021,6204004,,,51138,62.73,,,5170,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,Asia,3/5/2021,6235316,,,43145,63.04,,,4362,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
